Cycle time,Clamping force,Peak value plasticizing screw,Transfer volume,Maximum injection pressure,Transfer injection pressure,Injection time,Cushion mass,Dosing time,Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Nozzle temperature,Mold protection time,Product weight g
15.55600,801.04431,0.83200,28.24119,636.87238,636.87238,0.36000,20.07107,1.96400,189.80000,194.80000,199.80000,205.00000,209.80000,42.20000,0.66600,14.2423
15.53400,801.04431,0.94800,28.24119,649.11249,649.11249,0.36000,20.06598,1.98400,190.00000,194.80000,199.80000,205.00000,209.80000,42.50000,0.66000,14.2458
15.49400,801.04431,0.98200,28.24119,640.36957,640.36957,0.36000,20.05578,1.99400,190.00000,194.80000,199.80000,205.10001,209.80000,42.50000,0.66000,14.2478
15.39800,800.85986,0.92400,28.24119,635.31812,635.31812,0.36000,20.05069,1.97800,190.00000,194.60001,199.80000,205.00000,209.80000,42.50000,0.66200,14.2468
15.55600,800.67542,1.06400,28.24119,648.52960,648.52960,0.36000,20.10675,1.97200,190.10001,194.60001,199.80000,205.00000,209.80000,42.50000,0.66200,14.2454
15.53400,800.85986,0.79600,28.24119,639.68958,639.68958,0.36000,20.06088,1.96400,190.00000,194.80000,200.00000,205.00000,209.80000,42.70000,0.66400,14.2412
15.49400,800.85986,0.93600,28.24119,643.38104,643.38104,0.36000,20.07617,1.98600,190.10001,194.80000,199.80000,205.00000,209.80000,42.70000,0.66000,14.2437
15.39600,800.85986,0.86600,28.24119,645.80957,645.80957,0.36000,20.07107,1.97600,190.00000,195.00000,199.80000,204.80000,209.80000,42.70000,0.66400,14.2405
15.55600,800.67542,0.79200,28.24119,644.93530,644.93530,0.36000,20.02011,1.98200,190.00000,195.00000,200.00000,205.00000,209.80000,42.70000,0.66200,14.2433
15.53400,800.67542,0.88400,28.24119,639.30096,639.30096,0.36000,20.02520,1.97000,190.10001,195.10001,200.00000,205.00000,209.80000,42.90000,0.66200,14.241
15.49400,800.67542,1.22200,28.24119,648.14105,648.14105,0.36000,20.04049,1.99400,190.10001,195.00000,200.10001,205.00000,209.80000,42.90000,0.66200,14.2471
15.39600,800.85986,1.09000,28.24119,642.11816,642.11816,0.36000,20.02011,1.98800,190.10001,194.80000,200.10001,205.00000,209.80000,43.00000,0.66600,14.2427
15.55600,800.67542,0.92200,28.24119,637.16382,637.06671,0.36000,20.00991,1.98400,190.10001,194.80000,200.00000,205.00000,209.80000,42.90000,0.66200,14.2392
15.53400,800.85986,1.08800,28.24119,646.39246,646.39246,0.36000,20.03030,2.00200,190.10001,195.00000,200.00000,205.00000,210.00000,43.00000,0.66200,14.2421
15.49400,800.85986,0.97600,28.24119,641.34100,641.34100,0.36000,20.07617,1.99200,190.10001,195.10001,200.10001,205.00000,210.00000,43.00000,0.66800,14.2441
15.39600,800.49097,0.82800,28.24119,641.72955,641.72955,0.36000,20.07617,1.98800,190.10001,195.00000,199.80000,205.00000,210.00000,43.20000,0.66200,14.2416
15.55600,800.85986,1.07600,28.24119,649.50104,649.50104,0.36000,20.07617,2.00000,190.10001,194.80000,200.10001,205.00000,210.00000,43.20000,0.66200,14.2359
15.53400,800.49097,0.87600,28.24119,646.68390,646.68390,0.36000,20.01501,1.99600,190.00000,194.80000,200.10001,205.00000,210.00000,43.00000,0.66000,14.2379
15.49200,800.67542,1.13200,28.24119,644.93530,644.93530,0.36000,20.03030,2.01000,190.10001,194.80000,200.10001,205.00000,210.00000,43.20000,0.66200,14.2372
15.39600,800.49097,0.90200,28.24119,646.68390,646.68390,0.36000,20.04049,2.00200,190.00000,194.60001,199.80000,205.00000,210.00000,43.20000,0.66400,14.2425
15.55600,800.30652,0.88000,28.24119,647.07245,647.07245,0.36000,20.08636,1.98000,189.80000,194.60001,199.80000,205.00000,210.00000,43.50000,0.66200,14.2478
15.53400,800.30652,0.94600,28.24119,660.28400,660.28400,0.36000,20.05578,1.99600,189.80000,194.80000,199.60001,205.00000,209.80000,43.50000,0.66200,14.2425
15.49400,800.85986,1.20600,28.24119,659.99255,659.99255,0.36000,20.07617,1.98200,190.00000,195.10001,199.80000,204.80000,209.80000,43.40000,0.66400,14.2438
15.39600,800.49097,0.86600,28.24119,656.88397,656.88397,0.36000,20.10165,1.99600,190.00000,195.10001,199.80000,204.80000,209.80000,43.50000,0.66200,14.2385
15.55800,800.49097,0.86600,28.24119,650.76392,650.76392,0.36000,20.08127,1.95800,190.00000,195.30000,200.00000,205.00000,209.80000,43.50000,0.66200,14.2435
15.53400,800.49097,0.86200,28.24119,660.96399,660.96399,0.36000,20.07107,1.99800,189.80000,195.30000,200.10001,205.00000,209.80000,43.70000,0.66600,14.2421
15.49200,800.49097,0.86400,28.24119,641.72955,641.43817,0.36000,20.10165,1.97600,189.80000,195.10001,200.00000,205.00000,209.80000,43.70000,0.66200,14.2437
15.39600,800.67542,0.88200,28.24119,639.20386,639.20386,0.36000,20.06598,1.97600,189.80000,195.30000,200.10001,205.00000,209.80000,43.70000,0.66400,14.2453
15.55600,800.30652,0.92200,28.24119,648.91821,648.91821,0.36000,20.10675,1.97200,189.80000,195.30000,200.00000,205.10001,210.00000,43.90000,0.66600,14.2449
15.53400,800.67542,0.93400,28.24119,646.00391,646.00391,0.36000,20.06598,1.99000,189.60001,195.10001,200.10001,205.00000,209.80000,43.90000,0.66200,14.2417
15.49400,800.67542,1.18800,28.24119,633.95807,633.95807,0.36000,20.13224,1.96000,189.80000,194.80000,200.00000,205.00000,209.80000,43.90000,0.66200,14.2395
15.39600,800.49097,0.81400,28.24119,633.66669,633.66669,0.36000,20.08636,1.96000,189.80000,194.80000,200.00000,205.00000,209.80000,43.70000,0.66400,14.2433
15.55600,800.30652,0.90000,28.24119,641.53528,641.53528,0.36000,20.09656,1.96200,189.80000,194.60001,199.80000,204.80000,209.80000,44.00000,0.66400,14.2383
15.53200,800.49097,0.83600,28.24119,637.94098,637.94098,0.36000,20.07617,1.96400,189.80000,194.50000,200.00000,204.80000,209.80000,43.90000,0.66600,14.2482
15.49400,800.30652,0.82800,28.24119,639.98102,639.98102,0.36000,20.04049,1.97600,190.00000,194.80000,200.10001,204.80000,209.80000,44.00000,0.66200,14.2412
15.39600,800.49097,0.84200,28.24119,650.76392,650.76392,0.36000,19.98443,1.99800,190.00000,194.60001,200.10001,205.00000,209.80000,44.00000,0.66400,14.2418
15.55800,800.49097,0.88000,28.24119,643.28387,643.28387,0.36000,19.98953,1.99200,190.10001,194.60001,200.00000,205.00000,209.80000,44.00000,0.66400,14.2396
15.53400,800.49097,0.83200,28.24119,645.71246,645.71246,0.36000,20.08127,1.98200,190.10001,194.60001,200.00000,205.10001,209.80000,44.00000,0.66200,14.2411
15.49400,800.49097,0.95800,28.24119,655.42682,655.42682,0.36000,20.03540,1.97200,190.10001,194.80000,200.00000,205.00000,209.80000,44.00000,0.66600,14.2374
15.39600,800.67542,1.34400,28.24119,662.90686,662.90686,0.36000,20.04049,1.98800,190.00000,195.10001,200.00000,205.00000,209.80000,44.00000,0.66600,14.2479
15.55800,800.30652,0.84400,28.24119,664.84973,664.84973,0.36000,20.02520,1.99000,190.00000,195.00000,199.80000,205.00000,210.00000,44.00000,0.66200,14.2442
15.53400,800.30652,0.83400,28.24119,657.66107,657.66107,0.36000,20.05578,1.97800,190.00000,195.10001,199.80000,204.80000,210.00000,44.00000,0.66200,14.237
15.49400,800.49097,1.08800,28.24119,663.78113,663.78113,0.36000,20.05069,1.98600,190.00000,195.10001,199.80000,204.80000,209.80000,44.00000,0.66800,14.2385
15.39600,800.30652,0.89600,28.24119,656.10681,656.10681,0.36000,20.00482,1.97800,190.10001,194.80000,199.80000,204.80000,209.80000,44.20000,0.66600,14.2415
15.55600,800.30652,1.10400,28.24119,673.20404,673.20404,0.36000,20.04559,1.99600,189.80000,194.80000,199.80000,205.00000,209.80000,44.20000,0.66600,14.2442
15.53400,800.30652,1.08600,28.24119,666.11255,666.11255,0.36000,20.08636,1.98400,190.00000,195.00000,199.60001,205.00000,209.80000,44.20000,0.66600,14.235
15.49400,800.49097,1.05200,28.24119,660.08966,660.08966,0.36000,19.98953,1.98600,190.00000,195.10001,199.80000,205.00000,209.80000,44.20000,0.66600,14.2317
15.39600,800.30652,0.97000,28.24119,665.62683,665.62683,0.36000,20.07617,2.00400,189.80000,195.10001,200.10001,205.00000,209.80000,44.20000,0.66400,14.2382
15.55600,800.30652,1.09600,28.24119,675.24408,675.24408,0.36000,20.06088,1.98400,189.80000,195.10001,200.00000,205.00000,209.80000,44.20000,0.66800,14.2394
15.53400,800.30652,1.18400,28.24119,672.03833,672.03833,0.36000,20.08127,1.98600,189.60001,195.10001,200.10001,204.80000,209.80000,44.40000,0.66200,14.2334
15.49400,800.49097,1.03600,28.24119,671.55261,671.55261,0.36000,20.04049,1.98600,189.80000,195.30000,200.10001,205.00000,209.80000,44.20000,0.66400,14.2375
15.39600,799.93762,0.95200,28.24119,667.66687,667.66687,0.36000,20.08127,1.97400,189.80000,195.30000,200.00000,205.00000,209.80000,44.40000,0.66200,14.24
15.55600,800.12207,0.88000,28.24119,675.04980,675.04980,0.36000,19.99462,1.98200,189.80000,195.30000,199.80000,205.00000,210.00000,44.50000,0.66600,14.2374
15.53400,800.30652,0.79000,28.24119,670.38690,670.38690,0.36000,20.09656,1.97600,189.80000,195.30000,200.10001,205.00000,209.80000,44.50000,0.66200,14.2426
15.49400,800.30652,0.92200,28.24119,670.19263,670.19263,0.36000,20.08636,1.96000,189.80000,195.30000,200.10001,205.00000,210.00000,44.50000,0.66800,14.2402
15.39600,800.12207,1.12200,28.24119,672.42688,672.42688,0.36000,20.10165,1.98400,189.80000,195.30000,200.00000,205.00000,210.00000,44.50000,0.66200,14.2394
15.55600,800.12207,0.89200,28.24119,655.23248,655.23248,0.36000,20.08127,1.98000,189.80000,195.10001,200.10001,205.00000,210.00000,44.50000,0.66400,14.2377
15.53400,800.12207,0.95000,28.24119,668.63831,668.63831,0.36000,20.11695,1.97400,189.60001,194.80000,200.10001,205.00000,210.00000,44.50000,0.66400,14.2405
15.49400,800.12207,1.00600,28.24119,655.81537,655.81537,0.36000,20.08636,1.96000,189.80000,195.10001,200.00000,205.00000,210.00000,44.50000,0.66400,14.2366
15.39600,799.93762,1.19000,28.24119,660.28400,660.28400,0.36000,20.13224,1.96600,189.80000,195.10001,200.10001,205.00000,210.00000,44.50000,0.66200,14.2366
15.55600,799.75317,0.92000,28.24119,663.78113,663.78113,0.36000,20.10165,1.96800,189.80000,195.10001,200.00000,204.80000,210.00000,44.50000,0.66400,14.2433
15.53400,799.93762,0.89000,28.24119,642.50671,642.50671,0.36000,20.10675,1.95000,190.00000,195.10001,200.00000,204.80000,209.80000,44.70000,0.66200,14.2479
15.49600,799.93762,0.75600,28.24119,648.91821,648.91821,0.36000,20.05578,1.97600,190.10001,195.10001,199.80000,204.80000,209.80000,44.70000,0.66600,14.2437
15.39600,799.93762,1.33800,28.24119,652.70679,652.70679,0.36000,20.05578,1.97400,190.10001,194.80000,199.80000,205.00000,209.80000,44.70000,0.66800,14.236
15.55600,799.75317,0.82800,28.24119,664.46112,664.46112,0.36000,20.09146,1.98000,190.00000,194.60001,199.80000,205.00000,209.80000,44.70000,0.66600,14.2359
15.53400,799.75317,0.87800,28.24119,659.50684,659.50684,0.36000,20.05069,1.97000,189.80000,194.80000,199.80000,205.00000,209.80000,44.70000,0.66400,14.2332
15.49400,799.75317,0.93400,28.24119,666.69543,666.69543,0.36000,20.05069,1.98200,190.00000,194.60001,199.80000,205.00000,209.80000,44.70000,0.66200,14.2348
15.39600,799.93762,1.14600,28.24119,669.41547,669.41547,0.36000,20.06598,1.98600,189.80000,194.60001,199.80000,205.00000,210.00000,44.90000,0.66400,14.2346
15.55400,799.75317,0.91000,28.24119,669.90118,669.60974,0.36000,20.08127,1.98000,189.80000,194.60001,199.80000,205.00000,210.00000,44.90000,0.66200,14.2367
15.53400,799.93762,0.95000,28.24119,671.45544,671.35834,0.36000,20.07617,1.97600,189.80000,194.60001,199.80000,205.00000,209.80000,44.90000,0.66600,14.2318
15.49400,799.56873,1.26200,28.24119,678.44977,678.44977,0.36000,20.08636,1.98200,189.80000,194.60001,199.80000,204.80000,209.80000,45.00000,0.66200,14.2363
15.39600,799.56873,1.27800,28.24119,669.02686,669.02686,0.36000,20.09656,1.97000,189.80000,194.60001,199.80000,205.00000,209.80000,45.00000,0.66200,14.2348
15.55600,799.56873,1.07200,28.24119,664.07257,664.07257,0.36000,20.08636,1.97000,189.80000,194.80000,199.80000,205.00000,209.80000,45.00000,0.66400,14.2328
15.53400,799.75317,0.92600,28.24119,671.74689,671.74689,0.36000,20.05578,1.97200,189.80000,194.80000,199.80000,205.00000,209.80000,45.20000,0.66200,14.2389
15.49400,799.75317,1.09600,28.24119,690.68988,690.68988,0.36000,20.08636,1.98000,189.80000,195.00000,199.80000,205.00000,209.80000,45.00000,0.66600,14.2368
15.39600,799.75317,0.86800,28.24119,668.83258,668.83258,0.36000,20.07617,1.97600,189.80000,195.00000,199.80000,205.00000,210.00000,45.20000,0.66000,14.2313
15.55600,799.56873,0.84000,28.24119,674.85547,674.85547,0.36000,20.11695,1.98200,189.60001,194.80000,199.80000,205.00000,210.00000,45.20000,0.66400,14.2307
15.53200,799.75317,1.03800,28.24119,680.39264,680.39264,0.36000,20.10675,1.96800,189.60001,194.80000,200.10001,205.00000,210.00000,45.20000,0.66800,14.2333
15.49600,799.75317,1.09800,28.24119,672.03833,672.03833,0.36000,20.08636,1.97400,189.60001,194.80000,199.80000,205.00000,210.00000,45.20000,0.66400,14.23
15.39600,799.75317,1.46000,28.24119,673.78693,673.78693,0.36000,20.09146,1.97000,189.80000,195.10001,200.10001,205.00000,209.80000,45.20000,0.66400,14.2327
15.55600,799.56873,0.96200,28.24119,683.59839,683.59839,0.36000,20.06598,1.98200,189.80000,195.00000,200.10001,205.00000,209.80000,45.40000,0.66600,14.2347
15.53400,799.56873,0.85600,28.24119,672.81549,672.52405,0.36000,20.06088,1.97200,189.80000,195.10001,200.10001,205.00000,209.80000,45.20000,0.66600,14.2368
15.49400,799.75317,1.85000,28.24119,669.90118,669.90118,0.36000,20.07107,1.99000,190.00000,195.30000,200.00000,205.00000,209.80000,45.40000,0.66600,14.229
15.39600,799.56873,0.80800,28.24119,676.79834,676.79834,0.36000,20.13224,1.97800,190.10001,195.10001,200.00000,205.00000,210.00000,45.40000,0.66200,14.24
15.55600,799.75317,0.88800,28.24119,673.00977,673.00977,0.36000,20.02520,1.98200,190.10001,195.10001,199.80000,205.00000,210.00000,45.40000,0.66200,14.2364
15.53400,799.38428,0.77400,28.24119,673.78693,673.78693,0.36000,20.09656,1.98200,190.10001,195.10001,200.00000,205.00000,210.00000,45.40000,0.66600,14.2342
15.49400,799.56873,0.84000,28.24119,674.07837,674.07837,0.36000,20.09146,1.97600,190.30000,195.10001,199.80000,205.00000,210.00000,45.40000,0.66200,14.2367
15.39800,799.56873,0.79800,28.24119,660.18683,660.18683,0.36000,20.03540,1.97000,190.10001,194.80000,199.80000,205.00000,209.80000,45.40000,0.66200,14.2345
15.55600,799.56873,0.83800,28.24119,676.60406,676.60406,0.36000,20.03540,2.00000,190.10001,194.80000,199.80000,205.00000,209.80000,45.50000,0.66200,14.2354
15.53400,799.93762,1.09400,28.24119,667.08398,666.98688,0.36000,20.05578,1.98400,190.30000,194.80000,199.80000,205.00000,209.80000,45.50000,0.66200,14.2332
15.49400,799.56873,0.80400,28.24119,672.23260,672.23260,0.36000,20.06088,1.98600,190.30000,194.60001,199.80000,205.00000,209.80000,45.50000,0.66800,14.2396
15.39600,799.75317,1.10600,28.24119,670.67834,670.67834,0.36000,20.09146,1.99000,190.30000,194.50000,199.80000,204.80000,209.80000,45.50000,0.66600,14.236
15.55600,799.56873,0.96600,28.24119,676.02118,676.02118,0.36000,20.03540,1.98800,190.10001,194.80000,199.80000,205.00000,209.80000,45.50000,0.66400,14.2342
15.53400,799.56873,0.87600,28.24119,675.53546,675.53546,0.36000,20.06088,1.99200,190.10001,194.80000,199.80000,205.00000,209.80000,45.50000,0.66400,14.2305
15.49400,799.56873,1.17800,28.24119,671.64978,671.64978,0.36000,20.09656,1.99400,190.00000,194.80000,199.60001,205.00000,209.80000,45.50000,0.66600,14.2381
15.39600,799.56873,0.90400,28.24119,678.93549,678.93549,0.36000,20.09146,1.97800,190.00000,195.00000,199.60001,205.00000,209.80000,45.50000,0.66400,14.2366
15.55600,799.56873,1.04800,28.24119,673.39832,673.39832,0.36000,20.07617,1.99400,190.00000,195.10001,199.80000,205.00000,209.80000,45.70000,0.66400,14.2314
15.53400,799.75317,1.18200,28.24119,675.92407,675.92407,0.36000,20.07107,1.99000,189.80000,195.00000,200.10001,205.00000,209.80000,45.50000,0.66600,14.2363
15.49200,799.56873,1.02000,28.24119,685.54126,685.54126,0.36000,20.04049,2.00200,189.60001,194.80000,199.80000,205.00000,209.80000,45.70000,0.66400,14.2355
15.39600,799.19983,0.75400,28.24119,673.68976,673.68976,0.36000,20.05578,1.97800,189.60001,194.80000,199.80000,205.00000,209.80000,45.50000,0.66400,14.2348
15.55800,799.56873,0.89400,28.24119,672.32977,672.32977,0.36000,20.07617,1.98600,189.80000,194.50000,199.80000,205.00000,209.80000,45.50000,0.66800,14.2324
15.53200,799.75317,1.07600,28.24119,667.76404,667.76404,0.36000,20.10675,1.98000,189.80000,194.80000,200.00000,205.00000,209.80000,45.50000,0.66200,14.2373
15.49400,799.75317,0.92600,28.24119,678.54694,678.54694,0.36000,20.09656,1.98200,190.00000,194.80000,200.00000,205.00000,209.80000,45.50000,0.66200,14.2384
15.39800,799.75317,0.97000,28.24119,676.40979,676.40979,0.36000,20.05578,1.99000,190.00000,195.00000,199.80000,205.00000,209.80000,45.50000,0.66400,14.2354
15.55600,799.56873,1.10800,28.24119,690.30127,690.10699,0.36000,20.11695,1.98800,190.00000,195.10001,200.00000,204.80000,209.80000,45.20000,0.66200,14.2383
